Date,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d)
2014-11-30,3.94,70.05,6.029999999999999,81.64,,3.07,68.1,,,,,1.6666666666666667,1080.0,648.0,1728.0,2016.0,36168.0
2014-12-01,3.63,,5.395,,3.1833333333333336,3.0949999999999998,68.6,14120.0,1000.0,7.564999999999999,37.36,1.4838709677419355,1104.0,744.0,1848.0,1992.0,32832.0
2014-12-02,5.65,75.97,5.15,81.36,,3.1100000000000003,68.03,,,,,1.15,1104.0,960.0,2064.0,2256.0,37632.0
2014-12-03,3.415,,4.82,,3.141666666666667,3.13,68.73,,,7.57,37.2,1.2702702702702702,1128.0,888.0,2016.0,2208.0,41208.0
2014-12-04,3.495,,5.49,,,3.125,68.09,,,,,1.6206896551724137,1128.0,696.0,1824.0,2208.0,40656.0
2014-12-05,3.505,,5.8,,,3.1,68.89,,,,,1.8076923076923077,1128.0,624.0,1752.0,2064.0,38064.0
2014-12-06,3.91,,5.705,,3.151666666666667,3.17,68.43,12705.0,920.0,7.578333333333333,36.86,2.1363636363636362,1128.0,528.0,1656.0,1824.0,39216.0
2014-12-07,3.52,74.93,5.35,81.59,,3.145,68.79,,,,,2.2857142857142856,1152.0,504.0,1656.0,1848.0,40368.0
2014-12-08,3.44,,6.195,,3.141666666666667,3.145,69.69,13683.333333333334,1060.0,7.425,37.120000000000005,2.35,1128.0,480.0,1608.0,1800.0,38664.0
2014-12-09,3.535,78.43,6.335,82.2,,3.1550000000000002,68.95,,,,,2.823529411764706,1152.0,408.0,1560.0,1704.0,36696.0
2014-12-10,3.455,,6.0600000000000005,,3.081666666666667,3.14,69.17,,,7.451666666666667,36.88,2.526315789473684,1152.0,456.0,1608.0,1776.0,37224.0
2014-12-11,3.435,76.99,6.315,82.18,,3.0949999999999998,68.97,,,,,2.611111111111111,1128.0,432.0,1560.0,1752.0,39024.0
2014-12-12,3.835,,6.18,83.08,,3.105,9.24,,,,,2.526315789473684,1152.0,456.0,1608.0,1752.0,35832.0
2014-12-13,3.99,,6.59,84.88,3.1133333333333333,3.11,68.91,13873.333333333334,1320.0,7.433333333333334,37.14,2.473684210526316,1128.0,456.0,1584.0,1752.0,33528.0
2014-12-14,3.36,78.01,6.025,82.73,,3.085,68.87,,,,,2.6470588235294117,1080.0,408.0,1488.0,1608.0,32832.0
2014-12-15,3.625,,6.3100000000000005,82.87,3.09,3.08,69.17,13998.333333333334,1320.0,7.423333333333333,37.44,3.357142857142857,1128.0,336.0,1464.0,1512.0,32664.0
2014-12-16,3.9299999999999997,78.81,5.35,81.99,,3.065,68.83,,,,,3.066666666666667,1104.0,360.0,1464.0,1584.0,41928.0
2014-12-17,3.3099999999999996,,5.46,83.14,3.1,3.085,68.97,,,7.458333333333333,37.3,3.066666666666667,1104.0,360.0,1464.0,1584.0,42000.0
2014-12-18,3.9250000000000003,,5.63,81.7,,3.0300000000000002,68.26,,,,,2.875,1104.0,384.0,1488.0,1584.0,41736.0
2014-12-19,3.8950000000000005,,5.83,,,3.035,68.61,,,,,2.875,1104.0,384.0,1488.0,1560.0,43944.0
2014-12-20,3.91,,6.074999999999999,,3.09,3.0999999999999996,69.94,14425.0,1220.0,7.553333333333334,37.614,3.1333333333333333,1128.0,360.0,1488.0,1536.0,45432.0
2014-12-21,5.244999999999999,66.82,5.665,82.0,,3.035,69.02,,,,,2.875,1104.0,384.0,1488.0,1584.0,46728.0
2014-12-22,5.225,,5.62,82.46,3.0516666666666663,3.0199999999999996,68.89,13635.0,870.0,7.396666666666666,37.06,2.611111111111111,1128.0,432.0,1560.0,1704.0,30888.0
2014-12-23,4.38,72.41,5.805,82.83,,3.035,69.02,,,,,2.75,1056.0,384.0,1440.0,1584.0,42768.0
2014-12-24,4.51,,5.77,82.83,3.091666666666667,3.07,68.66,,,7.576666666666667,37.34400000000001,2.6875,1032.0,384.0,1416.0,1512.0,48696.0
2014-12-25,4.885,72.27,5.77,81.94,,3.085,67.97,,,,,2.6875,1032.0,384.0,1416.0,1584.0,42576.0
2014-12-26,4.234999999999999,,5.9350000000000005,82.47,,3.01,67.58,,,,,2.75,1056.0,384.0,1440.0,1560.0,39120.0
2014-12-27,4.005,,5.48,82.52,3.1,3.08,68.85,14718.333333333334,860.0,7.6066666666666665,37.400000000000006,2.8125,1080.0,384.0,1464.0,1656.0,37776.0
2014-12-28,3.9699999999999998,79.42,7.1850000000000005,81.13,,3.0599999999999996,68.06,,,,,2.933333333333333,1056.0,360.0,1416.0,1488.0,37104.0
2014-12-29,3.625,,7.96,77.72,3.0516666666666663,2.975,68.17,13186.666666666666,760.0,7.45,37.17999999999999,2.8125,1080.0,384.0,1464.0,1584.0,39528.0
2014-12-30,3.605,,5.215,81.94,,3.0199999999999996,68.89,,,,,2.6470588235294117,1080.0,408.0,1488.0,1608.0,35304.0
2014-12-31,3.675,,5.175000000000001,82.66,3.081666666666667,3.035,69.02,,,7.495,37.44,2.588235294117647,1056.0,408.0,1464.0,1584.0,35472.0
2015-01-01,4.16,78.29,5.43,82.89,,2.955,68.43,,,7.506666666666665,38.5,3.2142857142857144,1080.0,336.0,1416.0,1464.0,34776.0
2015-01-02,3.675,78.75,5.365,82.17,,2.96,68.01,,,7.508333333333333,38.333333333333336,3.4615384615384617,1080.0,312.0,1392.0,1464.0,36024.0
2015-01-03,3.94,,5.595000000000001,,3.0116666666666667,3.02,68.42,15140.0,900.0,7.505,38.333333333333336,3.230769230769231,1008.0,312.0,1320.0,1392.0,39768.0
2015-01-04,3.855,77.74,5.640000000000001,82.05,,2.9800000000000004,68.21,,,7.515,38.5,3.4615384615384617,1080.0,312.0,1392.0,1464.0,46200.0
2015-01-05,3.825,,5.49,80.75,2.9949999999999997,2.935,67.96,15440.0,1040.0,7.515000000000001,38.5,3.0714285714285716,1032.0,336.0,1368.0,1416.0,42408.0
2015-01-06,3.9,,5.525,,,2.73,67.26,,,7.516666666666667,38.833333333333336,3.142857142857143,1056.0,336.0,1392.0,1512.0,34896.0
2015-01-07,3.7199999999999998,,5.42,,2.953333333333333,2.55,67.87,,,7.508333333333333,39.166666666666664,3.142857142857143,1056.0,336.0,1392.0,1416.0,30312.0
2015-01-08,4.025,,5.88,78.41,,2.585,67.87,,,7.511666666666667,38.333333333333336,3.2857142857142856,1104.0,336.0,1440.0,1464.0,38016.0
2015-01-09,3.6550000000000002,,5.720000000000001,,,2.7350000000000003,67.64,,,7.508333333333333,38.333333333333336,2.0,1056.0,528.0,1584.0,1776.0,39528.0
2015-01-10,4.455,,5.58,,3.015,2.96,67.88,14720.0,1280.0,7.508333333333334,38.5,1.9545454545454546,1032.0,528.0,1560.0,1800.0,49224.0
2015-01-11,4.055,79.41,5.505,82.45,,2.94,69.0,,,7.505,38.5,1.9130434782608696,1056.0,552.0,1608.0,1800.0,44904.0
2015-01-12,2.955,,5.755000000000001,,2.935,,,14620.0,1280.0,7.506666666666665,38.5,1.8181818181818181,960.0,528.0,1488.0,1728.0,42024.0
2015-01-13,3.91,78.09,4.87,81.66,,2.95,68.51,,,7.508333333333333,38.666666666666664,2.5,840.0,336.0,1176.0,1224.0,32424.0
2015-01-14,3.745,,5.505000000000001,81.72,2.9150000000000005,2.91,66.16,,,7.511666666666667,38.5,2.0,960.0,480.0,1440.0,1656.0,31560.0
2015-01-15,3.715,,5.55,82.36,,2.87,68.57,,,7.509999999999999,38.666666666666664,2.0869565217391304,1152.0,552.0,1704.0,1896.0,32376.0
2015-01-16,3.535,77.68,5.085,,,2.89,68.12,,,7.508333333333334,38.833333333333336,2.0869565217391304,1152.0,552.0,1704.0,1848.0,30384.0
2015-01-17,4.085,78.52,5.640000000000001,82.15,2.97,3.0,69.76,15086.666666666666,820.0,7.505,39.0,2.2857142857142856,1152.0,504.0,1656.0,1776.0,32760.0
2015-01-18,3.49,77.33,5.38,82.4,,2.91,70.09,,,7.501666666666666,39.0,2.0416666666666665,1176.0,576.0,1752.0,1872.0,40080.0
2015-01-19,3.725,,5.595000000000001,83.24,2.8866666666666667,2.9,69.96,14176.666666666666,856.6666666666666,7.526666666666667,37.480000000000004,1.96,1176.0,600.0,1776.0,1968.0,39192.0
2015-01-20,3.3499999999999996,78.22,5.625,82.87,,2.88,70.2,,,7.510000000000001,38.833333333333336,1.8846153846153846,1176.0,624.0,1800.0,1968.0,35736.0
2015-01-21,3.545,,5.49,83.27,2.841666666666667,2.87,69.25,,,7.516666666666667,39.0,1.9583333333333333,1128.0,576.0,1704.0,1824.0,32952.0
2015-01-22,3.255,77.45,5.585,83.29,,2.61,69.28,,,7.498333333333334,39.0,1.875,1080.0,576.0,1656.0,1848.0,34032.0
2015-01-23,3.605,,5.51,82.66,,2.84,69.08,,,7.483333333333333,39.0,1.8,1080.0,600.0,1680.0,1872.0,38520.0
2015-01-24,3.405,,5.74,,2.8633333333333333,2.81,68.92,15640.0,1200.0,7.473333333333334,39.0,1.7692307692307692,1104.0,624.0,1728.0,1944.0,38904.0
2015-01-25,3.79,74.22,6.04,82.8,,2.835,70.0,,,7.57,39.71666666666667,1.7037037037037037,1104.0,648.0,1752.0,1920.0,35280.0
2015-01-26,3.71,,5.695,,2.783333333333333,2.88,69.43,14076.666666666666,700.0,7.46,39.0,1.6206896551724137,1128.0,696.0,1824.0,2136.0,37296.0
2015-01-27,3.895,76.09,5.725,82.73,,2.8200000000000003,70.41,,,7.456666666666666,39.0,1.6785714285714286,1128.0,672.0,1800.0,2088.0,34608.0
2015-01-28,3.805,,5.82,,2.8516666666666666,2.775,70.51,,,7.448333333333334,39.0,1.7037037037037037,1104.0,648.0,1752.0,2016.0,33528.0
2015-01-29,3.7750000000000004,76.32,5.715,82.63,,2.83,70.07,,,7.448333333333334,38.833333333333336,1.6666666666666667,1080.0,648.0,1728.0,2016.0,34392.0
2015-01-30,4.470000000000001,72.53,5.585,79.44,,2.84,71.21,,,7.454999999999999,39.0,1.7037037037037037,1104.0,648.0,1752.0,2040.0,35880.0
2015-01-31,4.885,,5.615,,2.845,2.86,70.66,15293.333333333334,1400.0,7.455000000000001,38.666666666666664,1.7037037037037037,1104.0,648.0,1752.0,2088.0,41592.0
2015-02-01,5.015000000000001,66.49,5.375,82.0,,2.8449999999999998,71.13,,,7.451666666666667,38.666666666666664,1.8076923076923077,1128.0,624.0,1752.0,2016.0,38976.0
2015-02-02,4.855,,4.85,,2.893333333333333,2.93,70.6,15065.0,1360.0,7.468333333333333,38.833333333333336,1.6785714285714286,1128.0,672.0,1800.0,2016.0,32280.0
2015-02-03,4.35,70.5,5.5649999999999995,80.1,,2.96,69.14,,,7.488333333333334,38.833333333333336,1.5806451612903225,1176.0,744.0,1920.0,2160.0,32304.0
2015-02-04,4.48,,5.645,,2.9483333333333337,2.87,69.56,,,7.491666666666667,38.666666666666664,1.2580645161290323,936.0,744.0,1680.0,1992.0,33384.0
2015-02-05,4.013333333333334,75.91,5.545,82.0,,2.92,69.6,,,7.496666666666667,38.666666666666664,0.967741935483871,720.0,744.0,1464.0,1776.0,42120.0
2015-02-06,4.340000000000001,,5.465,82.25,,2.96,69.53,,,7.491666666666666,38.5,0.8484848484848485,672.0,792.0,1464.0,1776.0,39336.0
2015-02-07,3.883333333333333,,6.13,,2.948333333333333,2.98,69.37,14626.666666666666,1220.0,7.498333333333332,38.666666666666664,1.4090909090909092,744.0,528.0,1272.0,1464.0,34272.0
2015-02-08,2.38,78.1,5.82,83.12,,2.9299999999999997,70.05,,,7.506666666666668,39.666666666666664,1.3076923076923077,816.0,624.0,1440.0,1632.0,34512.0
2015-02-09,4.79,,5.359999999999999,,2.938333333333333,2.9299999999999997,69.27,13830.0,1160.0,7.505,38.833333333333336,1.5517241379310345,1080.0,696.0,1776.0,2016.0,31440.0
2015-02-10,3.89,77.61,5.5,82.23,,2.9050000000000002,69.06,,,7.5133333333333345,38.833333333333336,1.7307692307692308,1080.0,624.0,1704.0,1944.0,38304.0
2015-02-11,4.71,,5.465,,2.93,2.87,70.09,,,7.5183333333333335,38.833333333333336,1.4615384615384615,912.0,624.0,1536.0,1800.0,38016.0
2015-02-12,4.92,70.78,5.91,81.11,,2.85,69.73,,,7.516666666666666,38.666666666666664,1.3548387096774193,1008.0,744.0,1752.0,2040.0,38376.0
2015-02-13,4.38,,5.86,78.91,,2.97,68.53,,,7.5183333333333335,38.666666666666664,0.8205128205128205,768.0,936.0,1704.0,2328.0,40632.0
2015-02-14,3.81,,5.985,,3.0033333333333334,2.95,70.37,14580.0,920.0,7.53,38.666666666666664,0.9743589743589743,912.0,936.0,1848.0,2376.0,38160.0
2015-02-15,3.76,77.84,5.78,81.29,,2.935,70.15,,,7.551666666666667,38.666666666666664,0.775,744.0,960.0,1704.0,2256.0,45360.0
2015-02-16,6.39,,5.495,,2.9916666666666667,2.925,69.7,,,7.565,38.5,0.6190476190476191,624.0,1008.0,1632.0,2160.0,45288.0
2015-02-17,4.0,77.47,5.245,81.36,,2.975,69.59,,,7.551666666666667,38.666666666666664,0.5348837209302325,552.0,1032.0,1584.0,2112.0,38688.0
2015-02-18,5.2,,4.87,,3.0683333333333334,3.06,68.4,14931.666666666666,980.0,7.53,38.666666666666664,0.7878787878787878,624.0,792.0,1416.0,1800.0,38592.0
2015-02-19,5.63,,5.05,,,2.92,68.11,,,7.5200000000000005,38.666666666666664,0.8461538461538461,528.0,624.0,1152.0,1368.0,38112.0
2015-02-20,4.95,,5.109999999999999,80.79,,2.96,69.02,,,7.511666666666667,38.5,0.65625,504.0,768.0,1272.0,1584.0,44232.0
2015-02-21,5.61,,5.35,,3.0316666666666667,2.98,68.97,15326.666666666666,840.0,7.511666666666666,38.5,0.7575757575757576,600.0,792.0,1392.0,1728.0,38448.0
2015-02-22,4.32,72.94,4.54,80.97,,2.97,68.56,,,7.493333333333332,37.5,1.1891891891891893,1056.0,888.0,1944.0,2472.0,49512.0
2015-02-23,4.92,,5.0,,3.0483333333333333,3.02,69.67,14830.0,900.0,7.4816666666666665,37.333333333333336,1.03125,792.0,768.0,1560.0,1920.0,49368.0
2015-02-24,4.66,77.18,4.82,74.31,,3.025,68.98,,,7.478333333333333,37.666666666666664,1.0571428571428572,888.0,840.0,1728.0,2208.0,47808.0
2015-02-25,3.56,,5.01,,3.0683333333333334,3.05,70.0,,,7.478333333333334,37.666666666666664,1.1666666666666667,1008.0,864.0,1872.0,2280.0,46944.0
2015-02-26,3.83,78.07,5.9399999999999995,80.76,,3.16,69.71,,,7.478333333333333,38.0,1.1428571428571428,960.0,840.0,1800.0,2160.0,49752.0
2015-02-27,4.05,66.19,5.699999999999999,81.1,,3.0549999999999997,69.5,,,7.48,38.166666666666664,0.9444444444444444,816.0,864.0,1680.0,2040.0,40992.0
2015-02-28,4.76,,4.6899999999999995,,3.056666666666667,3.035,69.45,14283.333333333334,1160.0,7.4750000000000005,38.333333333333336,0.9459459459459459,840.0,888.0,1728.0,2160.0,36984.0
2015-03-01,4.75,68.24,5.5,79.15,,3.045,68.76,,,,,0.972972972972973,864.0,888.0,1752.0,2136.0,38544.0
2015-03-02,4.1,,5.880000000000001,,3.1166666666666667,3.0549999999999997,68.84,14906.666666666666,1040.0,7.456666666666667,38.083333333333336,1.121212121212121,888.0,792.0,1680.0,2040.0,37680.0
2015-03-03,4.45,77.04,5.92,,,3.16,69.16,,,,,1.2285714285714286,1032.0,840.0,1872.0,2256.0,48144.0
2015-03-04,3.77,,5.59,,3.0850000000000004,3.08,69.03,,,7.3933333333333335,37.86666666666667,1.25,1080.0,864.0,1944.0,2304.0,51240.0
2015-03-05,4.17,75.1,5.775,79.85,,3.04,68.76,,,,,1.1875,912.0,768.0,1680.0,2016.0,46776.0
2015-03-06,3.99,,5.875,79.94,,3.01,68.09,,,,,1.25,1080.0,864.0,1944.0,2376.0,59616.0
2015-03-07,4.08,,5.640000000000001,80.22,3.095,3.06,68.98,14870.0,1120.0,7.338333333333334,38.15,1.3333333333333333,1152.0,864.0,2016.0,2448.0,47616.0
2015-03-08,3.57,74.15,5.92,80.72,,3.07,69.14,,,,,1.2727272727272727,1008.0,792.0,1800.0,2040.0,37752.0
2015-03-09,3.81,,6.0649999999999995,,3.0583333333333336,3.09,69.04,14303.333333333334,1200.0,7.386666666666667,38.166666666666664,1.5666666666666667,1128.0,720.0,1848.0,2184.0,42504.0
2015-03-10,4.3,76.43,5.955,80.08,,3.03,68.75,,,,,1.6153846153846154,1008.0,624.0,1632.0,1896.0,68352.0
2015-03-11,4.26,,6.09,78.51,3.08,3.04,68.55,,,7.396666666666667,38.95,1.8076923076923077,1128.0,624.0,1752.0,2040.0,50688.0
2015-03-12,4.77,,6.050000000000001,79.84,,3.06,68.3,,,,,1.9615384615384615,1224.0,624.0,1848.0,2160.0,45120.0
2015-03-13,4.615,76.52,6.185,80.03,,3.09,68.73,,,,,1.68,1008.0,600.0,1608.0,1896.0,39912.0
2015-03-14,5.405,,6.275,,3.078333333333333,3.05,68.69,15380.0,1000.0,7.484999999999999,38.483333333333334,2.4210526315789473,1104.0,456.0,1560.0,1752.0,35808.0
2015-03-15,4.285,80.19,6.04,79.73,,3.06,68.13,,,,,1.8461538461538463,1152.0,624.0,1776.0,2016.0,36576.0
2015-03-16,4.335000000000001,,6.015000000000001,,3.08,3.02,68.46,15143.333333333334,1040.0,7.501666666666666,38.43333333333333,1.8846153846153846,1176.0,624.0,1800.0,2184.0,44592.0
2015-03-17,4.72,71.81,5.65,79.85,,3.07,68.37,,,,,1.8571428571428572,1248.0,672.0,1920.0,2280.0,40656.0
2015-03-18,5.734999999999999,,5.545,,3.046666666666667,3.06,67.62,,,130.69500000000002,37.96666666666666,2.185185185185185,1416.0,648.0,2064.0,2472.0,40488.0
2015-03-19,2.75,74.23,5.54,79.53,,3.09,67.91,,,,,0.8461538461538461,528.0,624.0,1152.0,1368.0,38112.0
2015-03-20,4.66,,5.82,79.07,,,,,,,,1.6666666666666667,1080.0,648.0,1728.0,2040.0,45216.0
2015-03-21,4.529999999999999,,5.45,78.91,3.045,3.03,67.5,14831.666666666666,940.0,7.376666666666666,38.51666666666667,1.6923076923076923,1056.0,624.0,1680.0,2040.0,35496.0
2015-03-22,3.1550000000000002,77.09,5.76,79.15,,3.05,67.51,,,,,1.9642857142857142,1320.0,672.0,1992.0,2352.0,39840.0
2015-03-23,4.55,,5.465,,3.035,3.02,67.74,,,7.460000000000001,37.61666666666667,2.032258064516129,1512.0,744.0,2256.0,2760.0,59256.0
2015-03-24,4.35,,5.795,81.61,,2.98,67.37,,,,,2.0689655172413794,1440.0,696.0,2136.0,2592.0,46368.0
2015-03-25,3.3600000000000003,,5.755,81.66,2.978333333333333,2.96,68.19,,,7.451666666666665,37.49999999999999,1.5517241379310345,1080.0,696.0,1776.0,2232.0,41616.0
2015-03-26,3.555,81.14,5.455,81.24,,2.93,67.68,,,,,1.4193548387096775,1056.0,744.0,1800.0,2184.0,54960.0
2015-03-27,1.83,,5.744999999999999,81.66,2.9616666666666664,2.94,67.96,14885.0,920.0,7.378333333333333,37.53333333333333,1.5172413793103448,1056.0,696.0,1752.0,2184.0,48360.0
2015-03-28,3.885,79.71,5.62,81.47,,2.93,67.27,,,,,1.5714285714285714,1056.0,672.0,1728.0,2088.0,37608.0
2015-03-29,3.105,80.99,5.945,81.87,,2.87,67.21,,,,,1.75,1008.0,576.0,1584.0,1872.0,33336.0
2015-03-30,3.55,,5.92,82.51,2.895,2.9,67.41,,,7.4433333333333325,37.88333333333333,1.5172413793103448,1056.0,696.0,1752.0,2184.0,39648.0
2015-03-31,10.129999999999999,42.26,5.98,79.77,,2.87,68.37,,,7.515,38.5,2.588235294117647,1056.0,408.0,1464.0,1584.0,35472.0
2015-04-01,6.615,,6.0649999999999995,,3.081666666666667,3.02,67.11,,,7.488333333333333,40.5,1.1875,912.0,768.0,1680.0,1896.0,28080.0
