,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d),Pre_DS_eff(%)
2015-01-12,2.955,75.05199999999999,5.755000000000001,78.426,2.935,3.1015,64.52799999999999,14620.0,1280.0,7.506666666666665,38.5,1.818181818181818,960.0,528.0,1488.0,1728.0,42024.0,2.9328468
2015-01-13,3.91,78.09,4.87,81.66,3.140833333333333,2.95,68.51,13161.166666666668,999.0,7.508333333333333,38.66666666666666,2.5,840.0,336.0,1176.0,1224.0,32424.0,2.7543762
2015-01-14,3.745,74.95,5.505000000000001,81.72,2.9150000000000005,2.91,66.16,13983.266666666668,1145.8,7.511666666666667,38.5,2.0,960.0,480.0,1440.0,1656.0,31560.0,2.930778
2015-01-15,3.715,74.319,5.55,82.36,3.138333333333333,2.87,68.57,14263.0,1146.8,7.509999999999999,38.66666666666666,2.0869565217391304,1152.0,552.0,1704.0,1896.0,32376.0,2.9253008
2015-01-16,3.535,77.68,5.085,78.393,3.137666666666667,2.89,68.12,13798.833333333332,1145.4,7.508333333333334,38.833333333333336,2.0869565217391304,1152.0,552.0,1704.0,1848.0,30384.0,2.8748066
2015-01-17,4.085,78.52,5.640000000000001,82.15,2.97,3.0,69.76,15086.666666666666,820.0,7.505,39.0,2.2857142857142856,1152.0,504.0,1656.0,1776.0,32760.0,2.8996558
2015-01-18,3.49,77.33,5.38,82.4,3.140833333333333,2.91,70.09,13934.333333333332,1113.6666666666665,7.501666666666666,39.0,2.0416666666666665,1176.0,576.0,1752.0,1872.0,40080.0,2.7980165
2015-01-19,3.725,74.011,5.595000000000001,83.24,2.8866666666666667,2.9,69.96,14176.666666666666,856.6666666666666,7.526666666666667,37.48,1.96,1176.0,600.0,1776.0,1968.0,39192.0,2.8412502
2015-01-20,3.35,78.22,5.625,82.87,3.140833333333333,2.88,70.2,13078.5,1024.0,7.510000000000001,38.833333333333336,1.8846153846153848,1176.0,624.0,1800.0,1968.0,35736.0,2.8372424
2015-01-21,3.545,75.045,5.49,83.27,2.841666666666667,2.87,69.25,14126.866666666665,1229.6,7.516666666666667,39.0,1.9583333333333333,1128.0,576.0,1704.0,1824.0,32952.0,2.837745
2015-01-22,3.255,77.45,5.585,83.29,3.134333333333333,2.61,69.28,13707.533333333331,1194.4,7.498333333333334,39.0,1.875,1080.0,576.0,1656.0,1848.0,34032.0,2.7743742
2015-01-23,3.605,74.22099999999999,5.51,82.66,3.1383333333333328,2.84,69.08,14085.333333333334,1135.6666666666665,7.483333333333333,39.0,1.8,1080.0,600.0,1680.0,1872.0,38520.0,2.8736537
2015-01-24,3.405,73.73,5.74,78.59400000000001,2.8633333333333333,2.81,68.92,15640.0,1200.0,7.473333333333334,39.0,1.7692307692307692,1104.0,624.0,1728.0,1944.0,38904.0,2.8923285
2015-01-25,3.79,74.22,6.04,82.8,3.139,2.835,70.0,12668.5,966.0,7.57,39.71666666666667,1.7037037037037035,1104.0,648.0,1752.0,1920.0,35280.0,2.9245338
2015-01-26,3.71,74.81200000000001,5.695,78.135,2.783333333333333,2.88,69.43,14076.666666666666,700.0,7.46,39.0,1.6206896551724137,1128.0,696.0,1824.0,2136.0,37296.0,2.863095
2015-01-27,3.895,76.09,5.725,82.73,3.140833333333333,2.8200000000000003,70.41,12880.533333333335,962.4,7.456666666666666,39.0,1.6785714285714286,1128.0,672.0,1800.0,2088.0,34608.0,2.8586097
2015-01-28,3.805,74.22399999999999,5.82,78.30699999999999,2.8516666666666666,2.775,70.51,13688.5,1172.0,7.448333333333334,39.0,1.7037037037037035,1104.0,648.0,1752.0,2016.0,33528.0,2.9048564
2015-01-29,3.775,76.32,5.715,82.63,3.140833333333333,2.83,70.07,13347.7,1108.4,7.448333333333334,38.833333333333336,1.6666666666666667,1080.0,648.0,1728.0,2016.0,34392.0,2.8821182
2015-01-30,4.470000000000001,72.53,5.585,79.44,3.1421666666666668,2.84,71.21,13078.500000000002,1024.0,7.454999999999999,39.0,1.7037037037037035,1104.0,648.0,1752.0,2040.0,35880.0,3.0762403
2015-01-31,4.885,74.60400000000001,5.615,78.386,2.845,2.86,70.66,15293.333333333334,1400.0,7.455000000000001,38.66666666666666,1.7037037037037035,1104.0,648.0,1752.0,2088.0,41592.0,2.9237988
2015-02-01,5.015000000000001,66.49,5.375,82.0,3.1390000000000002,2.845,71.13,13871.333333333334,1127.6666666666665,7.451666666666667,38.66666666666666,1.807692307692308,1128.0,624.0,1752.0,2016.0,38976.0,2.9020586
2015-02-02,4.855,73.248,4.85,78.422,2.893333333333333,2.93,70.6,15065.0,1360.0,7.468333333333333,38.833333333333336,1.6785714285714286,1128.0,672.0,1800.0,2016.0,32280.0,2.928502
2015-02-03,4.35,70.5,5.565,80.1,3.137,2.96,69.14,13663.5,1088.8,7.488333333333334,38.833333333333336,1.5806451612903225,1176.0,744.0,1920.0,2160.0,32304.0,3.0009282
2015-02-04,4.48,74.858,5.645,78.339,2.9483333333333337,2.87,69.56,13688.5,1172.0,7.491666666666667,38.66666666666666,1.2580645161290325,936.0,744.0,1680.0,1992.0,33384.0,2.9687781
2015-02-05,4.013333333333334,75.91,5.545,82.0,3.134333333333333,2.92,69.6,14395.7,1264.4,7.496666666666667,38.66666666666666,0.967741935483871,720.0,744.0,1464.0,1776.0,42120.0,2.952633
2015-02-06,4.340000000000001,75.58200000000001,5.465,82.25,3.138333333333333,2.96,69.53,14017.0,1111.6666666666665,7.491666666666666,38.5,0.8484848484848485,672.0,792.0,1464.0,1776.0,39336.0,2.896747
2015-02-07,3.883333333333333,74.59,6.13,78.364,2.948333333333333,2.98,69.37,14626.666666666666,1220.0,7.498333333333332,38.66666666666666,1.4090909090909092,744.0,528.0,1272.0,1464.0,34272.0,2.9647486
2015-02-08,2.38,78.1,5.82,83.12,3.140833333333333,2.93,70.05,13207.866666666665,1088.4,7.506666666666668,39.66666666666666,1.3076923076923077,816.0,624.0,1440.0,1632.0,34512.0,2.882046
2015-02-09,4.79,74.35499999999999,5.359999999999999,78.24199999999999,2.938333333333333,2.93,69.27,13830.0,1160.0,7.505,38.833333333333336,1.5517241379310345,1080.0,696.0,1776.0,2016.0,31440.0,2.9947944
2015-02-10,3.89,77.61,5.5,82.23,3.140833333333333,2.905,69.06,14327.0,1136.0,7.5133333333333345,38.833333333333336,1.7307692307692308,1080.0,624.0,1704.0,1944.0,38304.0,2.9002728
2015-02-11,4.71,74.143,5.465,78.618,2.93,2.87,70.09,13235.666666666666,978.0,7.518333333333333,38.833333333333336,1.4615384615384617,912.0,624.0,1536.0,1800.0,38016.0,2.9131446
2015-02-12,4.92,70.78,5.91,81.11,3.1414999999999997,2.85,69.73,14345.833333333334,1154.0,7.516666666666666,38.66666666666666,1.3548387096774193,1008.0,744.0,1752.0,2040.0,38376.0,2.991012
2015-02-13,4.38,73.822,5.86,78.91,3.1393333333333335,2.97,68.53,14160.733333333332,1180.8,7.518333333333333,38.66666666666666,0.8205128205128205,768.0,936.0,1704.0,2328.0,40632.0,3.0085967
2015-02-14,3.81,73.284,5.985,78.202,3.0033333333333334,2.95,70.37,14580.0,920.0,7.53,38.66666666666666,0.9743589743589745,912.0,936.0,1848.0,2376.0,38160.0,3.0847013
2015-02-15,3.76,77.84,5.78,81.29,3.135666666666667,2.935,70.15,15057.633333333335,1234.4,7.551666666666667,38.66666666666666,0.775,744.0,960.0,1704.0,2256.0,45360.0,2.9736156
2015-02-16,6.39,75.107,5.495,78.21199999999999,2.9916666666666667,2.925,69.7,15057.633333333331,1234.4,7.565,38.5,0.6190476190476191,624.0,1008.0,1632.0,2160.0,45288.0,3.0044062
2015-02-17,4.0,77.47,5.245,81.36,3.134833333333334,2.975,69.59,14272.833333333332,1135.6666666666665,7.551666666666667,38.66666666666666,0.5348837209302325,552.0,1032.0,1584.0,2112.0,38688.0,2.883535
2015-02-18,5.2,73.953,4.87,78.578,3.0683333333333334,3.06,68.4,14931.666666666666,980.0,7.53,38.66666666666666,0.7878787878787878,624.0,792.0,1416.0,1800.0,38592.0,2.8923554
2015-02-19,5.63,74.535,5.05,77.97,3.1358333333333333,2.92,68.11,13708.0,1046.0,7.52,38.66666666666666,0.8461538461538461,528.0,624.0,1152.0,1368.0,38112.0,2.9152808
2015-02-20,4.95,75.51499999999999,5.109999999999999,80.79,3.1369999999999996,2.96,69.02,14720.766666666668,1228.0,7.511666666666667,38.5,0.65625,504.0,768.0,1272.0,1584.0,44232.0,2.8972611
2015-02-21,5.61,75.013,5.35,78.611,3.0316666666666667,2.98,68.97,15326.666666666666,840.0,7.511666666666666,38.5,0.7575757575757576,600.0,792.0,1392.0,1728.0,38448.0,2.9660082
2015-02-22,4.32,72.94,4.54,80.97,3.1425,2.97,68.56,13919.733333333334,1191.2,7.493333333333332,37.5,1.1891891891891893,1056.0,888.0,1944.0,2472.0,49512.0,2.9659264
2015-02-23,4.92,74.48299999999999,5.0,78.34900000000002,3.0483333333333333,3.02,69.67,14830.0,900.0,7.481666666666666,37.333333333333336,1.03125,792.0,768.0,1560.0,1920.0,49368.0,2.9310231
2015-02-24,4.66,77.18,4.82,74.31,3.142833333333333,3.025,68.98,14419.3,1202.8,7.478333333333333,37.66666666666666,1.0571428571428572,888.0,840.0,1728.0,2208.0,47808.0,3.0792139
2015-02-25,3.56,73.43500000000002,5.01,78.183,3.0683333333333334,3.05,70.0,14544.5,1202.8,7.478333333333334,37.66666666666666,1.1666666666666667,1008.0,864.0,1872.0,2280.0,46944.0,2.9840617
2015-02-26,3.83,78.07,5.94,80.76,3.1288333333333336,3.16,69.71,14132.333333333334,1205.6,7.478333333333333,38.0,1.1428571428571428,960.0,840.0,1800.0,2160.0,49752.0,3.0693042
2015-02-27,4.05,66.19,5.699999999999999,81.1,3.1390000000000002,3.055,69.5,14304.066666666666,1232.8,7.48,38.16666666666666,0.9444444444444444,816.0,864.0,1680.0,2040.0,40992.0,2.9604733
2015-02-28,4.76,72.65100000000001,4.69,78.48400000000001,3.056666666666667,3.035,69.45,14283.333333333334,1160.0,7.475,38.333333333333336,0.945945945945946,840.0,888.0,1728.0,2160.0,36984.0,2.9733927
2015-03-01,4.75,68.24,5.5,79.15,3.1415,3.045,68.76,14272.833333333332,1135.6666666666665,7.178416666666666,39.88166666666667,0.972972972972973,864.0,888.0,1752.0,2136.0,38544.0,3.1301432
2015-03-02,4.1,73.797,5.880000000000001,78.438,3.1166666666666667,3.055,68.84,14906.666666666666,1040.0,7.456666666666667,38.083333333333336,1.121212121212121,888.0,792.0,1680.0,2040.0,37680.0,3.038323
2015-03-03,4.45,77.04,5.92,77.773,3.1288333333333336,3.16,69.16,14286.7,1210.8,7.180333333333332,39.69666666666666,1.2285714285714286,1032.0,840.0,1872.0,2256.0,48144.0,3.1371412
2015-03-04,3.77,72.646,5.59,77.738,3.0850000000000004,3.08,69.03,14283.633333333331,1204.8,7.393333333333333,37.86666666666667,1.25,1080.0,864.0,1944.0,2304.0,51240.0,3.1139822
2015-03-05,4.17,75.1,5.775,79.85,3.133,3.04,68.76,14753.0,1216.8,7.182083333333333,40.205,1.1875,912.0,768.0,1680.0,2016.0,46776.0,3.0465183
2015-03-06,3.99,73.97799999999998,5.875,79.94,3.136833333333333,3.01,68.09,16121.8,1258.0,7.175833333333332,40.12533333333333,1.25,1080.0,864.0,1944.0,2376.0,59616.0,3.0570822
2015-03-07,4.08,74.804,5.640000000000001,80.22,3.095,3.06,68.98,14870.0,1120.0,7.338333333333334,38.15,1.3333333333333333,1152.0,864.0,2016.0,2448.0,47616.0,3.054482
2015-03-08,3.57,74.15,5.92,80.72,3.1399999999999997,3.07,69.14,13096.833333333332,970.0,7.195916666666666,39.85666666666667,1.2727272727272727,1008.0,792.0,1800.0,2040.0,37752.0,2.995382
2015-03-09,3.81,74.718,6.065,78.804,3.0583333333333336,3.09,69.04,14303.333333333334,1200.0,7.386666666666667,38.16666666666666,1.5666666666666669,1128.0,720.0,1848.0,2184.0,42504.0,3.0842671
2015-03-10,4.035,73.682,6.077500000000001,78.65700000000001,3.069166666666667,3.065,68.795,14293.483333333334,1202.4,7.3916666666666675,38.55833333333333,1.6871794871794874,1128.0,672.0,1800.0,2112.0,46596.0,3.0796998
2015-03-11,4.26,72.646,6.09,78.51,3.08,3.04,68.55,14283.633333333331,1204.8,7.396666666666667,38.95,1.807692307692308,1128.0,624.0,1752.0,2040.0,50688.0,3.0864437
2015-03-12,4.77,75.107,6.050000000000001,79.84,3.1373333333333333,3.06,68.3,15111.833333333334,1215.2,7.179083333333333,39.861666666666665,1.9615384615384612,1224.0,624.0,1848.0,2160.0,45120.0,3.0519545
2015-03-13,4.615,76.52,6.185,80.03,3.1288333333333336,3.09,68.73,13934.333333333332,1113.6666666666665,7.180333333333332,40.26833333333333,1.68,1008.0,600.0,1608.0,1896.0,39912.0,3.0337527
2015-03-14,5.405,74.77400000000002,6.275,78.664,3.078333333333333,3.05,68.69,15380.0,1000.0,7.484999999999999,38.48333333333333,2.421052631578948,1104.0,456.0,1560.0,1752.0,35808.0,3.0315704
2015-03-15,4.285,80.19,6.04,79.73,3.1408333333333336,3.06,68.13,13015.6,1010.0,7.186416666666666,40.11033333333334,1.8461538461538465,1152.0,624.0,1776.0,2016.0,36576.0,3.0208864
2015-03-16,4.335000000000001,75.066,6.015000000000001,78.405,3.08,3.02,68.46,15143.333333333334,1040.0,7.501666666666666,38.43333333333333,1.8846153846153848,1176.0,624.0,1800.0,2184.0,44592.0,3.0496285
2015-03-17,4.72,71.81,5.65,79.85,3.1401666666666666,3.07,68.37,14064.4,1176.4666666666667,7.186666666666667,39.78166666666666,1.8571428571428568,1248.0,672.0,1920.0,2280.0,40656.0,3.0244424
2015-03-18,3.735,73.02000000000001,5.595000000000001,79.69,3.1386666666666665,3.08,68.14,13640.616666666667,1072.2333333333333,7.2084166666666665,39.81666666666666,1.3516483516483515,888.0,648.0,1536.0,1824.0,39384.0,2.985879
2015-03-19,2.75,74.23,5.54,79.53,3.1371666666666664,3.09,67.91,13216.833333333334,968.0,7.230166666666666,39.85166666666667,0.8461538461538463,528.0,624.0,1152.0,1368.0,38112.0,2.9498153
2015-03-20,4.66,75.107,5.82,79.07,3.1336666666666666,3.0745,64.85400000000001,15057.633333333335,1234.4,7.165083333333333,39.86833333333333,1.6666666666666667,1080.0,648.0,1728.0,2040.0,45216.0,3.074154
2015-03-21,4.529999999999999,74.626,5.45,78.91,3.045,3.03,67.5,14831.666666666666,940.0,7.376666666666666,38.51666666666667,1.6923076923076923,1056.0,624.0,1680.0,2040.0,35496.0,2.9917047
2015-03-22,3.155,77.09,5.76,79.15,3.137666666666667,3.05,67.51,13941.733333333332,1122.0666666666666,7.189166666666667,39.78666666666666,1.9642857142857144,1320.0,672.0,1992.0,2352.0,39840.0,2.9235303
2015-03-23,4.55,73.002,5.465,77.852,3.035,3.02,67.74,16018.2,1267.6,7.460000000000001,37.61666666666667,2.032258064516129,1512.0,744.0,2256.0,2760.0,59256.0,3.0401285
2015-03-24,4.35,72.715,5.795,81.61,3.138333333333333,2.98,67.37,14778.833333333334,1228.8,7.176416666666666,40.09633333333333,2.0689655172413794,1440.0,696.0,2136.0,2592.0,46368.0,2.98852
2015-03-25,3.3600000000000003,74.60400000000001,5.755,81.66,2.978333333333333,2.96,68.19,14483.1,1273.2,7.451666666666665,37.49999999999999,1.5517241379310345,1080.0,696.0,1776.0,2232.0,41616.0,2.9756548
2015-03-26,3.555,81.14,5.455,81.24,3.140833333333333,2.93,67.68,15543.0,1229.2,7.186416666666666,40.315666666666665,1.4193548387096775,1056.0,744.0,1800.0,2184.0,54960.0,2.9572299
2015-03-27,1.83,74.804,5.744999999999999,81.66,2.9616666666666664,2.94,67.96,14885.0,920.0,7.378333333333333,37.53333333333333,1.5172413793103448,1056.0,696.0,1752.0,2184.0,48360.0,2.8995142
2015-03-28,3.885,79.71,5.62,81.47,3.140833333333333,2.93,67.27,13110.666666666666,964.0,7.186416666666666,39.873333333333335,1.5714285714285714,1056.0,672.0,1728.0,2088.0,37608.0,2.9143589
2015-03-29,3.105,80.99,5.945,81.87,3.140833333333333,2.87,67.21,13688.5,1172.0,7.186416666666666,39.98233333333333,1.75,1008.0,576.0,1584.0,1872.0,33336.0,2.8697467
2015-03-30,3.55,74.614,5.92,82.51,2.895,2.9,67.41,13941.733333333332,1122.0666666666666,7.443333333333332,37.88333333333333,1.5172413793103448,1056.0,696.0,1752.0,2184.0,39648.0,2.9263616
2015-03-31,5.0825,73.709,5.9925,80.411,2.9883333333333333,2.96,67.25999999999999,13998.816666666666,1112.4333333333334,7.465833333333332,39.19166666666666,1.3523706896551724,984.0,732.0,1716.0,2040.0,33864.0,3.025793
2015-04-01,6.615,72.804,6.065,78.31199999999998,3.081666666666667,3.02,67.11,14055.9,1102.8,7.488333333333333,40.5,1.1875,912.0,768.0,1680.0,1896.0,28080.0,3.0490174
2015-04-02,3.25,73.24,5.98,78.64,3.1333333333333333,3.01,66.21,13078.500000000002,1024.0,7.168583333333333,39.94333333333333,1.5517241379310345,1080.0,696.0,1776.0,2088.0,35904.0,3.0118074
2015-04-03,2.88,74.221,5.58,80.52,3.139,2.98,66.57,14253.666666666666,1120.0,7.182666666666667,39.95166666666667,1.72,1032.0,600.0,1632.0,2040.0,38256.0,2.8835583
2015-04-04,1.135,74.662,5.73,77.967,2.9883333333333333,3.04,66.07,15920.0,1020.0,7.37,38.083333333333336,1.8695652173913044,1032.0,552.0,1584.0,1920.0,31992.0,2.9247174
2015-04-05,5.085,75.2,6.199999999999999,80.5,3.134333333333333,2.95,65.7,13336.833333333332,1047.4,7.181916666666666,39.847,2.3157894736842106,1056.0,456.0,1512.0,1800.0,30216.0,3.0184474
2015-04-06,3.92,74.662,6.145,77.889,3.0033333333333334,2.97,65.87,16795.0,1080.0,7.421666666666668,38.16666666666667,2.388888888888889,1032.0,432.0,1464.0,1776.0,31968.0,3.028176
2015-04-07,3.74,77.06,6.145,80.88,3.134333333333333,3.04,65.54,14140.1,1207.8,7.181916666666666,40.095666666666666,2.0,1056.0,528.0,1584.0,1920.0,31344.0,3.0423608
2015-04-08,4.529999999999999,74.828,6.17,78.606,2.931666666666666,3.088,64.54299999999999,13291.966666666669,1038.0,7.385000000000001,39.05,2.933333333333333,1056.0,360.0,1416.0,1560.0,28704.0,2.9404888
2015-04-09,3.845,77.38,5.66,81.67,3.134333333333333,2.97,66.37,13921.666666666666,1139.4,7.181916666666666,39.847,2.095238095238096,1056.0,504.0,1560.0,1896.0,30384.0,2.9757311
2015-04-10,3.925,73.792,5.68,81.97,3.138333333333333,2.95,66.51,13728.866666666665,1114.8,7.176416666666666,40.135999999999996,1.68,1008.0,600.0,1608.0,1944.0,30000.0,2.9520605
2015-04-11,4.4,73.059,5.71,78.168,2.911666666666666,2.97,67.17,16530.0,1040.0,7.598333333333333,38.65,1.1290322580645162,840.0,744.0,1584.0,2016.0,30768.0,2.9315546
2015-04-12,5.95,64.45,5.02,79.87,3.139,3.26,67.04,13078.499999999998,1024.0,7.182666666666667,40.084999999999994,1.1891891891891893,1056.0,888.0,1944.0,2040.0,35784.0,2.966896
2015-04-13,5.3875,68.66499999999999,5.21,80.155,3.1386666666666665,3.13,66.935,13837.633333333331,1140.6,7.179541666666667,40.05166666666666,1.1945945945945946,960.0,804.0,1764.0,1896.0,38748.0,2.99588
2015-04-14,4.825,72.88,5.4,80.44,3.138333333333333,3.0,66.83,14596.766666666666,1257.2,7.176416666666666,40.01833333333333,1.2,864.0,720.0,1584.0,1752.0,41712.0,2.982035
2015-04-15,4.890000000000001,73.284,5.67,78.202,2.983333333333333,3.02,66.86,14325.166666666666,1178.0,7.393333333333333,38.46666666666666,1.1282051282051282,1056.0,936.0,1992.0,2160.0,38304.0,3.0941348
2015-04-16,4.4350000000000005,73.29,5.425,81.25,3.1383333333333328,3.04,65.81,13510.333333333334,1204.0,7.176416666666666,40.05833333333334,1.048780487804878,1032.0,984.0,2016.0,2136.0,33720.0,2.9854789
2015-04-17,4.105,74.048,5.12,81.89,3.138333333333333,3.075,64.883,12979.966666666665,938.2,7.176416666666666,40.26833333333333,1.2058823529411764,984.0,816.0,1800.0,1920.0,32064.0,2.800539
2015-04-18,4.355,74.839,5.505,82.5,3.0083333333333333,2.96,65.97,14558.333333333334,1200.0,7.438333333333333,39.16666666666666,1.0476190476190477,1056.0,1008.0,2064.0,2136.0,32832.0,2.952669
2015-04-19,4.05,76.45,5.265,82.57,3.134333333333333,2.95,66.66,13643.1,1143.6,7.181916666666666,39.942,1.4193548387096775,1056.0,744.0,1800.0,1896.0,29064.0,2.8173983
2015-04-20,4.245,74.88300000000001,5.220000000000001,83.05,2.97,3.06,65.88,14336.666666666666,1200.0,7.330000000000001,39.06666666666666,1.76,1056.0,600.0,1656.0,1824.0,31224.0,2.8596625
2015-04-21,4.154999999999999,76.81,5.359999999999999,81.75,3.134333333333333,2.99,67.14,13914.766666666666,1203.6,7.181916666666666,40.375,1.4666666666666666,1056.0,720.0,1776.0,1824.0,29712.0,2.9604735
2015-04-22,3.99,73.897,5.869999999999999,83.71,2.965,3.0,67.49,14356.533333333331,1215.6,7.311666666666667,38.833333333333336,1.4333333333333331,1032.0,720.0,1752.0,1944.0,26376.0,2.9436417
2015-04-23,3.825,78.47,5.08,82.89,3.134333333333333,2.97,66.09,13092.566666666668,1075.6,7.181916666666666,40.001666666666665,1.0731707317073171,1056.0,984.0,2040.0,2352.0,26448.0,2.7250514
2015-04-24,3.665,72.629,4.23,82.72,3.1383333333333328,2.95,66.99,13924.6,1194.4,7.176416666666666,39.873000000000005,0.88,1056.0,1200.0,2256.0,2592.0,28824.0,2.7159135
2015-04-25,3.27,73.49300000000001,4.824999999999999,78.188,2.98,3.02,68.2,14401.666666666666,1200.0,7.46,38.51666666666667,0.7735849056603774,984.0,1272.0,2256.0,2592.0,35808.0,2.9692168
2015-04-26,3.23,76.29,5.395,83.01,3.134333333333333,3.035,67.83,12668.5,966.0,7.181916666666666,40.141666666666666,1.0,792.0,792.0,1584.0,2088.0,35472.0,2.798818
2015-04-27,3.8,74.804,5.574999999999999,77.89,2.99,3.075,68.02,12340.0,1080.0,7.301666666666667,38.75,1.5172413793103448,1056.0,696.0,1752.0,2184.0,48360.0,3.0265603
2015-04-28,2.97,76.33,5.99,82.69,3.134333333333333,3.05,68.69,13002.666666666666,1079.0,7.181916666666666,40.45166666666667,1.2307692307692308,768.0,624.0,1392.0,1704.0,27360.0,2.9104736
2015-04-29,4.04,74.759,5.13,82.7,2.971666666666667,3.07,68.42,13712.3,1032.4,7.276666666666666,38.833333333333336,1.1450094902200652,984.0,1087.2,2071.2,1910.4,27840.0,2.8475528
2015-04-30,3.98,75.73,5.49,82.31,3.134333333333333,3.01,68.24,12695.266666666666,985.4,7.181916666666666,40.01433333333333,1.4903924418888683,1068.0,816.0,1884.0,1927.2,26640.0,2.906063
2015-05-01,3.83,72.80399999999999,5.465,82.07,3.133166666666667,2.99,68.85,13825.8,1092.0,7.2174999999999985,40.18666666666666,1.1875,912.0,768.0,1680.0,1896.0,28080.0,2.9610226
2015-05-02,3.8,75.25500000000001,5.289999999999999,81.67,2.956666666666667,3.0,68.7,13482.333333333334,962.0,7.31,38.85,0.75,864.0,1152.0,2016.0,1752.0,28128.0,2.9035752
2015-05-03,4.529999999999999,75.17,5.815,81.58,3.134333333333333,3.005,68.71,13175.93333333333,1066.8,7.181916666666666,40.26833333333334,0.925,888.0,960.0,1848.0,1800.0,28848.0,3.0031343
2015-05-04,4.2124999999999995,74.705,5.375,81.21000000000001,3.1366666666666667,3.0324999999999998,68.365,13448.566666666666,1075.6,7.1844166666666665,40.05166666666667,0.7839285714285715,876.0,1152.0,2028.0,1824.0,28788.0,2.95928
